U08;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
551658;Minister of Armament;Georges Bonnet;1941;1964;1999;SL;Resource Industrialist;Medium;M2053;x
551659;Minister of Armament;Jean Fabry;1936;1964;1999;SC;Resource Industrialist;Medium;M2079;x
551660;Minister of Armament;Joseph Louis Avenol;1937;1964;1999;SC;Battle Fleet Proponent;Medium;M2080;x
551661;Minister of Armament;Marie Emile Fayolle;1938;1964;1999;SC;Infantry Proponent;Medium;M2081;x
551662;Minister of Armament;Edouard Herriot;1939;1964;1999;ML;laissez-faire capitalist;Medium;M2042;x
551663;Minister of Armament;Paul Marchandeau;1941;1964;1999;SC;Administrative Genius;Medium;M2083;x
551664;Minister of Armament;André Marie;1941;1964;1999;ML;Air Superiority Proponent;Medium;M2041;x
551665;Minister of Armament;Antoine Henri Queuille;1942;1964;1999;SC;Air to Ground Proponent;High;M2043;x
551666;Minister of Armament;Louis Armand;1944;1964;1999;SC;Tank Proponent;Medium;M2086;x
551667;Minister of Armament;Jules Romains;1947;1964;1999;SC;Submarine Proponent;Medium;M2087;x
551668;Minister of Armament;Robert Schumann;1940;1964;1999;ML;Administrative Genius;Medium;M2088;x
551669;Minister of Armament;Edmond Michelet;1944;1964;1999;SC;laissez-faire capitalist;Medium;M2089;x
551670;Minister of Armament;René Pleven;1945;1964;1999;ML;Resource Industrialist;High;M2090;x
551671;Minister of Armament;George Lévy;1936;1964;1999;ST;Administrative Genius;Medium;M2014;x
551672;Minister of Armament;Laurent Casenove;1938;1964;1999;ST;Theoretical Scientist;Medium;M2064;x
551673;Minister of Armament;Jean Jerome;1940;1964;1999;ST;laissez-faire capitalist;Medium;M2093;x
551674;Minister of Armament;Benoit Frachon;1942;1964;1999;ST;Battle Fleet Proponent;Medium;M2094;x
551675;Minister of Armament;Auguste Lecoeur;1944;1964;1999;ST;Military Entrepreneur;Medium;M2095;x
551676;Minister of Armament;Daniel Renoult;1947;1964;1999;ST;Theoretical Scientist;Medium;M2096;x
551677;Minister of Armament;Jacques de Guillebon;1938;1964;1999;PA;Resource Industrialist;Medium;M2097;x
551678;Minister of Security;Pierre Auguste Chardigny;1936;1964;1999;SD;Prince of Terror;Low;M2098;x
551679;Minister of Security;Julien Luchaire;1937;1964;1999;SD;Efficient Sociopath;Medium;M2099;x
551680;Minister of Security;Adrien Tixier;1938;1964;1999;SD;Compassionate Gentleman;Very High;M2100;x
551681;Minister of Security;Henri Bonnet;1938;1964;1999;SD;Back Stabber;Medium;M2101;x
551682;Minister of Security;Paul Ramadier;1941;1964;1999;SD;Crime Fighter;High;M2035;x
551683;Minister of Security;Albert Lebrun;1946;1964;1999;SD;Silent Lawyer;Medium;M2001;x
551684;Minister of Security;Jules Moch;1947;1964;1999;SL;Man of the People;High;M2104;x
551685;Minister of Security;Pierre Pené;1936;1964;1999;SL;Silent Lawyer;Medium;M2105;x
551686;Minister of Security;Arthur Fontaine;1937;1964;1999;SL;Efficient Sociopath;Medium;M2106;x
551687;Minister of Security;Henri Roy;1938;1964;1999;SL;Man of the People;Medium;M2107;x
551688;Minister of Security;Louis-Georges Mandel;1940;1964;1999;SL;Crime Fighter;Low;M2108;x
551689;Minister of Security;Jean Maillet;1947;1964;1999;SL;Back Stabber;High;M2109;x
551690;Minister of Security;Joseph Paganon;1936;1964;1999;SC;Silent Lawyer;Medium;M2006;x
551691;Minister of Security;Gaston Alexandre Clauzel;1938;1964;1999;SC;Man of the People;High;M2111;x
551692;Minister of Security;René Nicolau;1941;1964;1999;SC;Compassionate Gentleman;High;M2112;x
551693;Minister of Security;André Marie;1947;1964;1999;ML;Prince of Terror;Medium;M2041;x
551694;Minister of Security;Camille Chautemps;1940;1964;1999;SC;Man of the People;Medium;M2036;x
551695;Minister of Security;Robert Schumann;1944;1964;1999;ML;Crime Fighter;Medium;M2088;x
551696;Minister of Security;André Le Troquer;1945;1964;1999;SC;Compassionate Gentleman;Medium;M2072;x
551697;Minister of Security;Lucien Micol;1936;1964;1999;ST;Crime Fighter;High;M2015;x
551698;Minister of Security;Claudine Chomat;1937;1964;1999;ST;Efficient Sociopath;Medium;M2118;x
551699;Minister of Security;Henri Gourdeaux;1938;1964;1999;ST;Silent Lawyer;High;M2119;x
551700;Minister of Security;Jean-Marie Clamamus;1940;1964;1999;ST;Man of the People;Medium;M2120;x
551701;Minister of Security;Maurice Thorez;1944;1964;1999;ST;Prince of Terror;Very High;M2011;x
551702;Minister of Security;Eugene Dunoyer de Segonzac;1938;1964;1999;PA;Compassionate Gentleman;Very High;M2122;x
551703;Head of Military Intelligence;Roger Salengro;1936;1964;1999;SD;Industrial Specialist;Medium;M2123;x
551704;Head of Military Intelligence;Felix Gouin;1937;1964;1999;SD;Technical Specialist;Medium;M2034;x
551705;Head of Military Intelligence;Daniel Mayer;1941;1964;1999;SD;Logistics Specialist;Medium;M2023;x
551706;Head of Military Intelligence;André Le Troquer;1947;1964;1999;SD;Dismal Enigma;Medium;M2072;x
551708;Head of Military Intelligence;Maurice Delage;1941;1964;1999;SL;Technical Specialist;High;M2129;x
551709;Head of Military Intelligence;Aimé Lepercq;1947;1964;1999;SL;Industrial Specialist;High;M2130;x
551710;Head of Military Intelligence;René Nicolau;1936;1964;1999;SC;Dismal Enigma;High;M2112;x
551711;Head of Military Intelligence;Jacques Brunschwig;1938;1964;1999;SC;Naval Intelligence Specialist;High;M2132;x
551712;Head of Military Intelligence;André Marie;1940;1964;1999;ML;Technical Specialist;Medium;M2041;x
551713;Head of Military Intelligence;Charles Luizet;1940;1964;1999;ML;Technical Specialist;High;M2134;x
551714;Head of Military Intelligence;André de Wawrin-Passy;1942;1964;1999;SC;Logistics Specialist;High;M2135;x
551715;Head of Military Intelligence;Roger Lantenois;1944;1964;1999;SC;Industrial Specialist;High;M2136;x
551716;Head of Military Intelligence;André Boulloche;1946;1964;1999;SC;Dismal Enigma;High;M2137;x
551717;Head of Military Intelligence;Waldeck Rochet;1936;1964;1999;ST;Dismal Enigma;High;M2016;x
551718;Head of Military Intelligence;Jean-Marie Clamamus;1938;1964;1999;ST;Industrial Specialist;Medium;M2120;x
551719;Head of Military Intelligence;Henri Gourdeaux;1941;1964;1999;ST;Logistics Specialist;High;M2119;x
551720;Head of Military Intelligence;Gustave Guéhenneux;1947;1964;1999;ST;Technical Specialist;Medium;M2141;x
551721;Head of Military Intelligence;Paul Repiton-Preneuf;1938;1964;1999;PA;Logistics Specialist;Medium;M2142;x
551722;Chief of Staff;Jean-Marie Lattre de Tassigny;1936;1964;1999;SC;School of Mass Combat;Medium;M2047;x
551726;Chief of Staff;Pierre-Armand Billotte;1942;1964;1999;SC;School of Fire Support;Medium;M2151;x
551727;Chief of Staff;Pierre Bourges-Maunory;1944;1964;1999;SC;School of Psychology;High;M2152;x
551728;Chief of Staff;Marcel Cachin;1936;1964;1999;ST;School of Fire Support;Medium;M2017;x
551729;Chief of Army;Leon Victor Bourgeois;1936;1964;1999;SD;Guns and Butter Doctrine;Medium;M2157;x
551730;Chief of Army;Jean-Marie Lattre de Tassigny;1940;1964;1999;SC;Armoured Spearhead Doctrine;Medium;M2047;x
551731;Chief of Army;Pierre Auguste Chardigny;1941;1964;1999;SL;Elastic Defence Doctrine;Medium;M2098;x
551732;Chief of Army;Jean Bertin-Boussus;1940;1964;1999;SC;Elastic Defence Doctrine;Medium;M2164;x
551733;Chief of Army;André Marty;1936;1964;1999;ST;Guns and Butter Doctrine;Medium;M2018;x
551734;Chief of Army;Pierre Fabien;1940;1964;1999;ST;Decisive Battle Doctrine;Medium;M2167;x
551736;Chief of Navy;Joseph Paul Boncour;1938;1964;1999;SD;Base Control Doctrine;High;M2170;x
551737;Chief of Navy;Jean Gout;1944;1964;1999;SD;Power Projection Doctrine;High;M2171;x
551738;Chief of Navy;César Campinchi;1940;1964;1999;ML;Indirect Approach Doctrine;Very High;M2173;x
551740;Chief of Navy;Etienne Schlumberger;1940;1964;1999;SC;Decisive Naval Battle Doctrine;High;M2174;x
551741;Chief of Navy;André Marty;1936;1964;1999;ST;Indirect Approach Doctrine;Medium;M2018;x
551742;Chief of Navy;Charles Tillon;1944;1964;1999;ST;Base Control Doctrine;High;M2180;x
551743;Chief of Navy;Pierre Richard;1938;1964;1999;PA;Decisive Naval Battle Doctrine;High;M2181;x
551744;Chief of Air Force;Marcel Deat;1938;1964;1999;SD;Air Superiority Doctrine;Low;M2183;x
551745;Chief of Air Force;Pierre Cot;1940;1964;1999;SD;Army Aviation Doctrine;Very High;M2184;x
551746;Chief of Air Force;Joseph Vuillemin;1938;1964;1999;SL;Air Superiority Doctrine;Very High;M2187;x
551747;Chief of Air Force;Guy La Chambre;1940;1964;1999;SL;Vertical Envelopment Doctrine;Medium;M2188;x
551748;Chief of Air Force;Robert Rossi;1940;1964;1999;SC;Army Aviation Doctrine;Very High;M2191;x
551749;Chief of Air Force;Martial Valín;1940;1964;1999;SC;Air Superiority Doctrine;Very High;M2185;x
551750;Chief of Air Force;Raymond Roques;1944;1964;1999;SC;Carpet Bombing Doctrine;Very High;M2194;x
551751;Chief of Air Force;Marcel Gitton;1936;1964;1999;ST;Air Superiority Doctrine;Medium;M2020;x
551752;Chief of Air Force;Charles Tillon;1940;1964;1999;ST;Army Aviation Doctrine;High;M2180;x
551753;Head of Government;Robert Schumann;1947;1964;1999;SL;Corporate Suit;High;M2088;x
551754;Foreign Minister;Maurice Dejean;1940;1964;1999;ML;Great Compromiser;High;M2202;x
551755;Foreign Minister;René Pleven;1942;1964;1999;ML;Biased Intellectual;High;M2090;x
551756;Chief of Army;Alphonse Georges;1939;1964;1999;SC;Static Defence Doctrine;High;L24082;x
551757;Head of State;Albert Lebrun;1936;1964;1999;SC;Barking Buffoon;Very High;M2001;x
551758;Head of State;Camille Chautemps;1940;1964;1999;SL;Popular Figurehead;Very High;M2036;x
551759;Head of Government;Louis-Georges Mandel;1940;1964;1999;SL;Backroom Backstabber;Medium;M2108;x
551760;Minister of Security;Yvon Delbos;1940;1964;1999;SL;Silent Lawyer;High;M2048;x
551763;Foreign Minister;Charles-Emmanuel Mast;1940;1964;1999;PA;General Staffer;High;L24224;x
551764;Minister of Armament;Marie-Pierre Koenig;1940;1964;1999;SC;Military Entrepreneur;Very High;L24107;x
551766;Head of Government;Robert Schumann;1947;1964;1999;ML;Corporate Suit;High;M2088;x
551767;Head of Government;René Pleven;1950;1964;1999;ML;Political Protege;High;M2090;x
551768;Head of Government;Edgar Faure;1952;1964;1999;SD;Backroom Backstabber;High;M2219;x
551769;Head of Government;Antoine Pinay;1952;1964;1999;ML;Silent Workhorse;High;M2220;x
551770;Head of Government;René Mayer;1953;1964;1999;SL;Naive Optimist;High;M2221;x
551771;Head of Government;Joseph Laniel;1953;1964;1999;SC;Flamboyant Tough Guy;High;M2222;x
551772;Foreign Minister;Robert Schumann;1948;1964;1999;ML;Biased Intellectual;High;M2088;x
551773;Minister of Armament;Pierre-Henri Teitgen;1947;1964;1999;ML;laissez-faire capitalist;Medium;M2224;x
551774;Minister of Armament;René Mayer;1948;1964;1999;SL;Tank Proponent;Medium;M2221;x
551775;Minister of Armament;Paul Ramadier;1948;1964;1999;SL;Resource Industrialist;Medium;M2035;x
551776;Minister of Armament;Jules Moch;1950;1964;1999;SD;Battle Fleet Proponent;Medium;M2104;x
551777;Minister of Armament;Georges Bidault;1951;1964;1999;ML;Infantry Proponent;Medium;M2039;x
551778;Minister of Security;Antoine Henri Queuille;1950;1964;1999;SC;Back Stabber;Medium;M2043;x
551779;Minister of Security;Charles Brune;1951;1964;1999;SD;Silent Lawyer;Medium;M2229;x
551780;Minister of Security;Leon Martinaud-Deplat;1953;1964;1999;SC;Compassionate Gentleman;Medium;M2230;x
551781;Head of Military Intelligence;Robert Lecourt;1948;1964;1999;SC;Industrial Specialist;Medium;M2231;x
551782;Head of Military Intelligence;René Mayer;1949;1964;1999;SL;Logistics Specialist;Medium;M2221;x
551783;Head of Military Intelligence;Edgar Faure;1951;1964;1999;SD;Dismal Enigma;Medium;M2219;x
551784;Head of Military Intelligence;Leon Martinaud-Deplat;1952;1964;1999;SC;Political Specialist;Medium;M2230;x
551785;Head of Military Intelligence;Paul Ribeyre;1953;1964;1999;SC;Naval Intelligence Specialist;Medium;M2235;x
551786;Head of State;Vincent Auriol;1947;1964;1999;SC;Autocratic Charmer;Medium;M2004;x
551787;Head of State;S.K.M. François III;1936;1964;1999;PA;german aristocrat;High;Kaiserreich_U08_Francois_III;x
551788;Minister of Security;Pierre Laval;1942;1964;1999;PA;Prince of Terror;Medium;M57011;x
551789;Head of Military Intelligence;Pierre Laval;1942;1964;1999;PA;Political Specialist;Medium;M57011;x
551790;Head of State;S.M.R. Charles XI;1936;1964;1999;SC;russian aristocrat;High;Kaiserreich_U08_Charles_XI;x
551791;Head of State;S.M.R. Charles XI;1936;1964;1999;PA;russian aristocrat;High;Kaiserreich_U08_Charles_XI;x
551792;Head of Government;Zinovy Peshkov;1936;1964;1999;SC;Old General;High;kai_Zinovipechkoff;x
551793;Head of Government;Zinovy Peshkov;1936;1964;1999;PA;Old General;High;kai_Zinovipechkoff;x
551794;Head of State;Raymond Poincaré;1914;1934;1935;SL;Autocratic Charmer;High;2588;X
551795;Head of Government;Georges Clemenceau;1914;1934;1935;SL;The Tiger;High;2600;X
551796;Head of State;S.M.R. Rene I;1936;1964;1999;PA;Autocratic Charmer;High;kai_rnefbrbprm;x
551797;Head of Government;Aristide Briand;1914;1964;1999;SL;Backroom Backstabber;Medium;kaiserreich briand;x
